,T,r,mu,sigma,S0,K,Price
10181,1.0,0.03,0.0,0.12000000000000001,94.44444444444444,94.44444444444444,2.4822135631182225
10182,1.0,0.03,0.0,0.12000000000000001,94.44444444444444,103.8888888888889,0.2718314817255208
10183,1.0,0.03,0.0,0.12000000000000001,94.44444444444444,113.33333333333334,0.010536083752088173
10184,1.0,0.03,0.0,0.12000000000000001,94.44444444444444,122.77777777777779,0.0002566470432744839
10185,1.0,0.03,0.0,0.12000000000000001,105.55555555555556,73.88888888888889,30.833509094923333
10186,1.0,0.03,0.0,0.12000000000000001,105.55555555555556,84.44444444444444,20.435832859775854
10187,1.0,0.03,0.0,0.12000000000000001,105.55555555555556,95.0,10.40393939198964
10188,1.0,0.03,0.0,0.12000000000000001,105.55555555555556,105.55555555555556,2.892659567568271
10189,1.0,0.03,0.0,0.12000000000000001,105.55555555555556,116.11111111111113,0.2687343192212886
10190,1.0,0.03,0.0,0.12000000000000001,105.55555555555556,126.66666666666669,0.011805558906445107
10191,1.0,0.03,0.0,0.12000000000000001,105.55555555555556,137.22222222222223,0.0002749808383422117
10192,1.0,0.03,0.0,0.12000000000000001,116.66666666666666,81.66666666666666,34.01150915267803
10193,1.0,0.03,0.0,0.12000000000000001,116.66666666666666,93.33333333333331,22.661055074416538
10194,1.0,0.03,0.0,0.12000000000000001,116.66666666666666,105.0,11.642599359394687
10195,1.0,0.03,0.0,0.12000000000000001,116.66666666666666,116.66666666666666,3.10649986317102
10196,1.0,0.03,0.0,0.12000000000000001,116.66666666666666,128.33333333333334,0.33866779164705035
10197,1.0,0.03,0.0,0.12000000000000001,116.66666666666666,140.0,0.011538426244643588
10198,1.0,0.03,0.0,0.12000000000000001,116.66666666666666,151.66666666666666,0.0
10199,1.0,0.03,0.0,0.12000000000000001,127.77777777777777,89.44444444444443,37.25092137886806
10200,1.0,0.03,0.0,0.12000000000000001,127.77777777777777,102.22222222222221,24.753977501120847
10201,1.0,0.03,0.0,0.12000000000000001,127.77777777777777,115.0,12.664426823374205
10202,1.0,0.03,0.0,0.12000000000000001,127.77777777777777,127.77777777777777,3.4067973747766733
10203,1.0,0.03,0.0,0.12000000000000001,127.77777777777777,140.55555555555557,0.3339922739375874
10204,1.0,0.03,0.0,0.12000000000000001,127.77777777777777,153.33333333333334,0.011122458296272173
10205,1.0,0.03,0.0,0.12000000000000001,127.77777777777777,166.11111111111111,0.0
10206,1.0,0.03,0.0,0.12000000000000001,138.88888888888889,97.22222222222221,40.44415856914565
10207,1.0,0.03,0.0,0.12000000000000001,138.88888888888889,111.1111111111111,26.811013464985805
10208,1.0,0.03,0.0,0.12000000000000001,138.88888888888889,125.0,13.80553403257471
10209,1.0,0.03,0.0,0.12000000000000001,138.88888888888889,138.88888888888889,3.768542665921094
10210,1.0,0.03,0.0,0.12000000000000001,138.88888888888889,152.7777777777778,0.39332762297376794
10211,1.0,0.03,0.0,0.12000000000000001,138.88888888888889,166.66666666666669,0.013988057309276712
10212,1.0,0.03,0.0,0.12000000000000001,138.88888888888889,180.55555555555557,0.0
10213,1.0,0.03,0.0,0.12000000000000001,150.0,105.0,43.59176527026238
10214,1.0,0.03,0.0,0.12000000000000001,150.0,119.99999999999999,29.021481452496197
10215,1.0,0.03,0.0,0.12000000000000001,150.0,135.0,14.73189287118102
10216,1.0,0.03,0.0,0.12000000000000001,150.0,150.0,4.0173726013283675
10217,1.0,0.03,0.0,0.12000000000000001,150.0,165.0,0.4206562412418568
10218,1.0,0.03,0.0,0.12000000000000001,150.0,180.00000000000003,0.019005839085815393
10219,1.0,0.03,0.0,0.12000000000000001,150.0,195.0,0.0
10220,1.0,0.03,0.0,0.19,50.0,35.0,14.619044386160681
10221,1.0,0.03,0.0,0.19,50.0,40.0,9.82778418943295
10222,1.0,0.03,0.0,0.19,50.0,45.0,5.2687876967782445
10223,1.0,0.03,0.0,0.19,50.0,50.0,2.1078131560024636
10224,1.0,0.03,0.0,0.19,50.0,55.00000000000001,0.5848097733711258
10225,1.0,0.03,0.0,0.19,50.0,60.00000000000001,0.13315026488973158
10226,1.0,0.03,0.0,0.19,50.0,65.0,0.0223515858401352
10227,1.0,0.03,0.0,0.19,61.111111111111114,42.77777777777778,17.675113235068455
10228,1.0,0.03,0.0,0.19,61.111111111111114,48.888888888888886,12.085103541606662
10229,1.0,0.03,0.0,0.19,61.111111111111114,55.00000000000001,6.423076764623973
10230,1.0,0.03,0.0,0.19,61.111111111111114,61.111111111111114,2.5297743470099703
10231,1.0,0.03,0.0,0.19,61.111111111111114,67.22222222222223,0.7501399344297984
10232,1.0,0.03,0.0,0.19,61.111111111111114,73.33333333333334,0.15351075343375936
10233,1.0,0.03,0.0,0.19,61.111111111111114,79.44444444444446,0.029587126033043244
10234,1.0,0.03,0.0,0.19,72.22222222222223,50.55555555555556,20.971449188563263
10235,1.0,0.03,0.0,0.19,72.22222222222223,57.77777777777778,14.023651906561078
10236,1.0,0.03,0.0,0.19,72.22222222222223,65.00000000000001,7.5810382015150655
10237,1.0,0.03,0.0,0.19,72.22222222222223,72.22222222222223,3.0963633111082682
10238,1.0,0.03,0.0,0.19,72.22222222222223,79.44444444444446,0.8595573534738625
10239,1.0,0.03,0.0,0.19,72.22222222222223,86.66666666666669,0.17378896259115018
10240,1.0,0.03,0.0,0.19,72.22222222222223,93.8888888888889,0.02618444545990654
10241,1.0,0.03,0.0,0.19,83.33333333333333,58.33333333333333,24.247458000203018
10242,1.0,0.03,0.0,0.19,83.33333333333333,66.66666666666666,16.302986914999206
10243,1.0,0.03,0.0,0.19,83.33333333333333,75.0,8.64436068467616
10244,1.0,0.03,0.0,0.19,83.33333333333333,83.33333333333333,3.594292464453265
10245,1.0,0.03,0.0,0.19,83.33333333333333,91.66666666666667,0.9689109046995893
10246,1.0,0.03,0.0,0.19,83.33333333333333,100.00000000000001,0.2236167902348278
10247,1.0,0.03,0.0,0.19,83.33333333333333,108.33333333333333,0.03856157686519895
10248,1.0,0.03,0.0,0.19,94.44444444444444,66.1111111111111,27.585830025804068
10249,1.0,0.03,0.0,0.19,94.44444444444444,75.55555555555554,18.28845929561255
10250,1.0,0.03,0.0,0.19,94.44444444444444,85.0,9.978851136549443
10251,1.0,0.03,0.0,0.19,94.44444444444444,94.44444444444444,3.947411072816375
10252,1.0,0.03,0.0,0.19,94.44444444444444,103.8888888888889,1.1582879856444246
10253,1.0,0.03,0.0,0.19,94.44444444444444,113.33333333333334,0.2280786092879914
10254,1.0,0.03,0.0,0.19,94.44444444444444,122.77777777777779,0.037718474174554054
10255,1.0,0.03,0.0,0.19,105.55555555555556,73.88888888888889,30.89132298437086
10256,1.0,0.03,0.0,0.19,105.55555555555556,84.44444444444444,20.53242742447864
10257,1.0,0.03,0.0,0.19,105.55555555555556,95.0,11.139844163273471
10258,1.0,0.03,0.0,0.19,105.55555555555556,105.55555555555556,4.450110792924936
10259,1.0,0.03,0.0,0.19,105.55555555555556,116.11111111111113,1.2633536917383494
10260,1.0,0.03,0.0,0.19,105.55555555555556,126.66666666666669,0.2793607919612868
10261,1.0,0.03,0.0,0.19,105.55555555555556,137.22222222222223,0.05430800206910209
10262,1.0,0.03,0.0,0.19,116.66666666666666,81.66666666666666,33.88542341536948
10263,1.0,0.03,0.0,0.19,116.66666666666666,93.33333333333331,22.971935904668605
10264,1.0,0.03,0.0,0.19,116.66666666666666,105.0,12.361667914072457
10265,1.0,0.03,0.0,0.19,116.66666666666666,116.66666666666666,4.909478993994787
10266,1.0,0.03,0.0,0.19,116.66666666666666,128.33333333333334,1.3973114223598782
10267,1.0,0.03,0.0,0.19,116.66666666666666,140.0,0.3014759612094957
10268,1.0,0.03,0.0,0.19,116.66666666666666,151.66666666666666,0.04414409902950527
10269,1.0,0.03,0.0,0.19,127.77777777777777,89.44444444444443,37.35379159584622
10270,1.0,0.03,0.0,0.19,127.77777777777777,102.22222222222221,25.084995699127703
10271,1.0,0.03,0.0,0.19,127.77777777777777,115.0,13.368011218980495
10272,1.0,0.03,0.0,0.19,127.77777777777777,127.77777777777777,5.389843190559613
10273,1.0,0.03,0.0,0.19,127.77777777777777,140.55555555555557,1.507111960467535
10274,1.0,0.03,0.0,0.19,127.77777777777777,153.33333333333334,0.2745726110016212
10275,1.0,0.03,0.0,0.19,127.77777777777777,166.11111111111111,0.049653601757435266
10276,1.0,0.03,0.0,0.19,138.88888888888889,97.22222222222221,40.30164732096679
10277,1.0,0.03,0.0,0.19,138.88888888888889,111.1111111111111,26.967893019953156
10278,1.0,0.03,0.0,0.19,138.88888888888889,125.0,14.74921826033935
10279,1.0,0.03,0.0,0.19,138.88888888888889,138.88888888888889,5.781900456243012
10280,1.0,0.03,0.0,0.19,138.88888888888889,152.7777777777778,1.6658397351014518
10281,1.0,0.03,0.0,0.19,138.88888888888889,166.66666666666669,0.3551210921332176
10282,1.0,0.03,0.0,0.19,138.88888888888889,180.55555555555557,0.0565379114526801
10283,1.0,0.03,0.0,0.19,150.0,105.0,43.83198977566076
10284,1.0,0.03,0.0,0.19,150.0,119.99999999999999,29.04431016762451
10285,1.0,0.03,0.0,0.19,150.0,135.0,15.965615677406895
10286,1.0,0.03,0.0,0.19,150.0,150.0,6.6241503311495515
10287,1.0,0.03,0.0,0.19,150.0,165.0,1.966881912180752
10288,1.0,0.03,0.0,0.19,150.0,180.00000000000003,0.38090461165281714
10289,1.0,0.03,0.0,0.19,150.0,195.0,0.05549750389765441
10290,1.0,0.03,0.0,0.26,50.0,35.0,14.489000764208251
10291,1.0,0.03,0.0,0.26,50.0,40.0,9.810448539129556
10292,1.0,0.03,0.0,0.26,50.0,45.0,5.87841068436422
10293,1.0,0.03,0.0,0.26,50.0,50.0,2.917878710086685
10294,1.0,0.03,0.0,0.26,50.0,55.00000000000001,1.2217891159567447
10295,1.0,0.03,0.0,0.26,50.0,60.00000000000001,0.4481796271609418
10296,1.0,0.03,0.0,0.26,50.0,65.0,0.16141853338492787
10297,1.0,0.03,0.0,0.26,61.111111111111114,42.77777777777778,17.816717777435706
10298,1.0,0.03,0.0,0.26,61.111111111111114,48.888888888888886,12.027638211604305
10299,1.0,0.03,0.0,0.26,61.111111111111114,55.00000000000001,7.216056846827003
10300,1.0,0.03,0.0,0.26,61.111111111111114,61.111111111111114,3.546024218258653
10301,1.0,0.03,0.0,0.26,61.111111111111114,67.22222222222223,1.5240575741119313
10302,1.0,0.03,0.0,0.26,61.111111111111114,73.33333333333334,0.5191992549606982
10303,1.0,0.03,0.0,0.26,61.111111111111114,79.44444444444446,0.1540457680627571
10304,1.0,0.03,0.0,0.26,72.22222222222223,50.55555555555556,20.996559834889013
10305,1.0,0.03,0.0,0.26,72.22222222222223,57.77777777777778,14.308183027674916
10306,1.0,0.03,0.0,0.26,72.22222222222223,65.00000000000001,8.294543663194355
10307,1.0,0.03,0.0,0.26,72.22222222222223,72.22222222222223,4.223623659273192
10308,1.0,0.03,0.0,0.26,72.22222222222223,79.44444444444446,1.786463107385366
10309,1.0,0.03,0.0,0.26,72.22222222222223,86.66666666666669,0.6577881261886175
10310,1.0,0.03,0.0,0.26,72.22222222222223,93.8888888888889,0.20768293530173795
10311,1.0,0.03,0.0,0.26,83.33333333333333,58.33333333333333,24.1863396971327
10312,1.0,0.03,0.0,0.26,83.33333333333333,66.66666666666666,16.334264957072808
10313,1.0,0.03,0.0,0.26,83.33333333333333,75.0,9.519730339353693
10314,1.0,0.03,0.0,0.26,83.33333333333333,83.33333333333333,4.859422010689032
10315,1.0,0.03,0.0,0.26,83.33333333333333,91.66666666666667,2.0221665745095487
10316,1.0,0.03,0.0,0.26,83.33333333333333,100.00000000000001,0.7402430941625889
10317,1.0,0.03,0.0,0.26,83.33333333333333,108.33333333333333,0.24790488422110019
10318,1.0,0.03,0.0,0.26,94.44444444444444,66.1111111111111,27.430545085737702
10319,1.0,0.03,0.0,0.26,94.44444444444444,75.55555555555554,18.58300112829959
10320,1.0,0.03,0.0,0.26,94.44444444444444,85.0,11.143142201575916
10321,1.0,0.03,0.0,0.26,94.44444444444444,94.44444444444444,5.409016125828266
10322,1.0,0.03,0.0,0.26,94.44444444444444,103.8888888888889,2.386152332266787
10323,1.0,0.03,0.0,0.26,94.44444444444444,113.33333333333334,0.8889941721585416
10324,1.0,0.03,0.0,0.26,94.44444444444444,122.77777777777779,0.2823279803879619
10325,1.0,0.03,0.0,0.26,105.55555555555556,73.88888888888889,30.60623460340458
10326,1.0,0.03,0.0,0.26,105.55555555555556,84.44444444444444,20.93384001421217
10327,1.0,0.03,0.0,0.26,105.55555555555556,95.0,12.274261352009972
10328,1.0,0.03,0.0,0.26,105.55555555555556,105.55555555555556,6.047621188423077
10329,1.0,0.03,0.0,0.26,105.55555555555556,116.11111111111113,2.7295481751977033
10330,1.0,0.03,0.0,0.26,105.55555555555556,126.66666666666669,0.9299741996103651
10331,1.0,0.03,0.0,0.26,105.55555555555556,137.22222222222223,0.3323629762363032
10332,1.0,0.03,0.0,0.26,116.66666666666666,81.66666666666666,33.75222696860598
10333,1.0,0.03,0.0,0.26,116.66666666666666,93.33333333333331,23.10896382882443
10334,1.0,0.03,0.0,0.26,116.66666666666666,105.0,13.649635422866773
10335,1.0,0.03,0.0,0.26,116.66666666666666,116.66666666666666,6.839961356707389
10336,1.0,0.03,0.0,0.26,116.66666666666666,128.33333333333334,2.634927278616221
10337,1.0,0.03,0.0,0.26,116.66666666666666,140.0,1.114035781067733
10338,1.0,0.03,0.0,0.26,116.66666666666666,151.66666666666666,0.33508961495456396
10339,1.0,0.03,0.0,0.26,127.77777777777777,89.44444444444443,37.090594888932884
10340,1.0,0.03,0.0,0.26,127.77777777777777,102.22222222222221,25.169431741599812
10341,1.0,0.03,0.0,0.26,127.77777777777777,115.0,15.062370592453732
10342,1.0,0.03,0.0,0.26,127.77777777777777,127.77777777777777,7.520295017982947
10343,1.0,0.03,0.0,0.26,127.77777777777777,140.55555555555557,3.207981458616502
10344,1.0,0.03,0.0,0.26,127.77777777777777,153.33333333333334,1.156671903071699
10345,1.0,0.03,0.0,0.26,127.77777777777777,166.11111111111111,0.39556997962280555
10346,1.0,0.03,0.0,0.26,138.88888888888889,97.22222222222221,40.40505127933514
10347,1.0,0.03,0.0,0.26,138.88888888888889,111.1111111111111,27.345515656634504
10348,1.0,0.03,0.0,0.26,138.88888888888889,125.0,16.068770856067324
10349,1.0,0.03,0.0,0.26,138.88888888888889,138.88888888888889,8.178125797186445
10350,1.0,0.03,0.0,0.26,138.88888888888889,152.7777777777778,3.3557523902176802
10351,1.0,0.03,0.0,0.26,138.88888888888889,166.66666666666669,1.296775883820404
10352,1.0,0.03,0.0,0.26,138.88888888888889,180.55555555555557,0.4606302636068413
10353,1.0,0.03,0.0,0.26,150.0,105.0,43.65868939301327
10354,1.0,0.03,0.0,0.26,150.0,119.99999999999999,29.99691906347279
10355,1.0,0.03,0.0,0.26,150.0,135.0,17.293275154896236
10356,1.0,0.03,0.0,0.26,150.0,150.0,8.80788565088057
10357,1.0,0.03,0.0,0.26,150.0,165.0,3.6522460033754047
10358,1.0,0.03,0.0,0.26,150.0,180.00000000000003,1.3749198272882284
10359,1.0,0.03,0.0,0.26,150.0,195.0,0.4803414407067076
10360,1.0,0.03,0.0,0.33,50.0,35.0,14.674770976072297
10361,1.0,0.03,0.0,0.33,50.0,40.0,10.121607932287251
10362,1.0,0.03,0.0,0.33,50.0,45.0,6.35645306429553
10363,1.0,0.03,0.0,0.33,50.0,50.0,3.611462563454634
10364,1.0,0.03,0.0,0.33,50.0,55.00000000000001,2.0460831972852236
10365,1.0,0.03,0.0,0.33,50.0,60.00000000000001,0.9274656078553287
10366,1.0,0.03,0.0,0.33,50.0,65.0,0.41463031697592445
10367,1.0,0.03,0.0,0.33,61.111111111111114,42.77777777777778,17.931994790200385
10368,1.0,0.03,0.0,0.33,61.111111111111114,48.888888888888886,12.399016980657718
10369,1.0,0.03,0.0,0.33,61.111111111111114,55.00000000000001,7.870826169886811
10370,1.0,0.03,0.0,0.33,61.111111111111114,61.111111111111114,4.5523304433493115
10371,1.0,0.03,0.0,0.33,61.111111111111114,67.22222222222223,2.3545799928532776
10372,1.0,0.03,0.0,0.33,61.111111111111114,73.33333333333334,1.1630800425361985
10373,1.0,0.03,0.0,0.33,61.111111111111114,79.44444444444446,0.5324541631086643
10374,1.0,0.03,0.0,0.33,72.22222222222223,50.55555555555556,21.03498810110208
10375,1.0,0.03,0.0,0.33,72.22222222222223,57.77777777777778,14.437228123492401
10376,1.0,0.03,0.0,0.33,72.22222222222223,65.00000000000001,9.266882583252745
10377,1.0,0.03,0.0,0.33,72.22222222222223,72.22222222222223,5.292973149864946
10378,1.0,0.03,0.0,0.33,72.22222222222223,79.44444444444446,2.785176192936581
10379,1.0,0.03,0.0,0.33,72.22222222222223,86.66666666666669,1.4430149678446207
10380,1.0,0.03,0.0,0.33,72.22222222222223,93.8888888888889,0.6463123945905798
10381,1.0,0.03,0.0,0.33,83.33333333333333,58.33333333333333,24.28911726663563
10382,1.0,0.03,0.0,0.33,83.33333333333333,66.66666666666666,16.784007868047723
10383,1.0,0.03,0.0,0.33,83.33333333333333,75.0,10.475199931735478
10384,1.0,0.03,0.0,0.33,83.33333333333333,83.33333333333333,6.214992476977743
10385,1.0,0.03,0.0,0.33,83.33333333333333,91.66666666666667,3.207490639171486
10386,1.0,0.03,0.0,0.33,83.33333333333333,100.00000000000001,1.5960963150703409
10387,1.0,0.03,0.0,0.33,83.33333333333333,108.33333333333333,0.7798707376749064
10388,1.0,0.03,0.0,0.33,94.44444444444444,66.1111111111111,27.287268059240393
10389,1.0,0.03,0.0,0.33,94.44444444444444,75.55555555555554,19.259736652948796
10390,1.0,0.03,0.0,0.33,94.44444444444444,85.0,11.85616797404397
10391,1.0,0.03,0.0,0.33,94.44444444444444,94.44444444444444,6.955849704515616
10392,1.0,0.03,0.0,0.33,94.44444444444444,103.8888888888889,3.6489339361654336
10393,1.0,0.03,0.0,0.33,94.44444444444444,113.33333333333334,1.856906576005379
10394,1.0,0.03,0.0,0.33,94.44444444444444,122.77777777777779,0.9149635715274389
10395,1.0,0.03,0.0,0.33,105.55555555555556,73.88888888888889,30.820129747983632
10396,1.0,0.03,0.0,0.33,105.55555555555556,84.44444444444444,21.58975162695238
10397,1.0,0.03,0.0,0.33,105.55555555555556,95.0,13.514961996115652
10398,1.0,0.03,0.0,0.33,105.55555555555556,105.55555555555556,7.676161308360066
10399,1.0,0.03,0.0,0.33,105.55555555555556,116.11111111111113,4.183045439556621
10400,1.0,0.03,0.0,0.33,105.55555555555556,126.66666666666669,2.0044846307324318
10401,1.0,0.03,0.0,0.33,105.55555555555556,137.22222222222223,0.9695929173631171
10402,1.0,0.03,0.0,0.33,116.66666666666666,81.66666666666666,33.918698841793336
10403,1.0,0.03,0.0,0.33,116.66666666666666,93.33333333333331,23.68024190996015
10404,1.0,0.03,0.0,0.33,116.66666666666666,105.0,15.223346846074497
10405,1.0,0.03,0.0,0.33,116.66666666666666,116.66666666666666,8.518140930322255
10406,1.0,0.03,0.0,0.33,116.66666666666666,128.33333333333334,4.446198280951831
10407,1.0,0.03,0.0,0.33,116.66666666666666,140.0,2.0549010542112836
10408,1.0,0.03,0.0,0.33,116.66666666666666,151.66666666666666,1.0287424080692698
10409,1.0,0.03,0.0,0.33,127.77777777777777,89.44444444444443,37.48338134443776
10410,1.0,0.03,0.0,0.33,127.77777777777777,102.22222222222221,25.86184405575182
10411,1.0,0.03,0.0,0.33,127.77777777777777,115.0,16.525119611223978
10412,1.0,0.03,0.0,0.33,127.77777777777777,127.77777777777777,9.586639405691866
10413,1.0,0.03,0.0,0.33,127.77777777777777,140.55555555555557,4.93429177132799
10414,1.0,0.03,0.0,0.33,127.77777777777777,153.33333333333334,2.526825318873865
10415,1.0,0.03,0.0,0.33,127.77777777777777,166.11111111111111,1.1768771368352597
10416,1.0,0.03,0.0,0.33,138.88888888888889,97.22222222222221,40.9226164960818
10417,1.0,0.03,0.0,0.33,138.88888888888889,111.1111111111111,27.985147348718957
10418,1.0,0.03,0.0,0.33,138.88888888888889,125.0,17.894076545588867
10419,1.0,0.03,0.0,0.33,138.88888888888889,138.88888888888889,10.297418793384066
10420,1.0,0.03,0.0,0.33,138.88888888888889,152.7777777777778,5.579098893906082
10421,1.0,0.03,0.0,0.33,138.88888888888889,166.66666666666669,2.5801396123559317
10422,1.0,0.03,0.0,0.33,138.88888888888889,180.55555555555557,1.2806315295683177
10423,1.0,0.03,0.0,0.33,150.0,105.0,44.03495146038132
10424,1.0,0.03,0.0,0.33,150.0,119.99999999999999,29.94795164080605
10425,1.0,0.03,0.0,0.33,150.0,135.0,19.275550472135826
10426,1.0,0.03,0.0,0.33,150.0,150.0,10.94924714009352
10427,1.0,0.03,0.0,0.33,150.0,165.0,5.597197564307474
10428,1.0,0.03,0.0,0.33,150.0,180.00000000000003,2.7158205088331138
10429,1.0,0.03,0.0,0.33,150.0,195.0,1.2157682466780595
10430,1.0,0.03,0.0,0.4,50.0,35.0,14.605551332911693
10431,1.0,0.03,0.0,0.4,50.0,40.0,10.484273682759968
10432,1.0,0.03,0.0,0.4,50.0,45.0,7.042431876738996
10433,1.0,0.03,0.0,0.4,50.0,50.0,4.444820868147769
10434,1.0,0.03,0.0,0.4,50.0,55.00000000000001,2.573288046700176
10435,1.0,0.03,0.0,0.4,50.0,60.00000000000001,1.4414580003646051
10436,1.0,0.03,0.0,0.4,50.0,65.0,0.8397067101809715
10437,1.0,0.03,0.0,0.4,61.111111111111114,42.77777777777778,18.057243198441114
10438,1.0,0.03,0.0,0.4,61.111111111111114,48.888888888888886,12.909769024387238
10439,1.0,0.03,0.0,0.4,61.111111111111114,55.00000000000001,8.779574361728248
10440,1.0,0.03,0.0,0.4,61.111111111111114,61.111111111111114,5.547573802788397
10441,1.0,0.03,0.0,0.4,61.111111111111114,67.22222222222223,3.216526873849678
10442,1.0,0.03,0.0,0.4,61.111111111111114,73.33333333333334,1.8437808712047197
10443,1.0,0.03,0.0,0.4,61.111111111111114,79.44444444444446,1.0168342838020195
10444,1.0,0.03,0.0,0.4,72.22222222222223,50.55555555555556,21.480094751849062
10445,1.0,0.03,0.0,0.4,72.22222222222223,57.77777777777778,15.271556550767963
10446,1.0,0.03,0.0,0.4,72.22222222222223,65.00000000000001,10.28273151463097
10447,1.0,0.03,0.0,0.4,72.22222222222223,72.22222222222223,6.234675096134145
10448,1.0,0.03,0.0,0.4,72.22222222222223,79.44444444444446,3.7438186672976332
10449,1.0,0.03,0.0,0.4,72.22222222222223,86.66666666666669,2.332929866043977
10450,1.0,0.03,0.0,0.4,72.22222222222223,93.8888888888889,1.164361852162394
10451,1.0,0.03,0.0,0.4,83.33333333333333,58.33333333333333,24.476087106931697
10452,1.0,0.03,0.0,0.4,83.33333333333333,66.66666666666666,17.774761301583943
10453,1.0,0.03,0.0,0.4,83.33333333333333,75.0,11.464990891462188
10454,1.0,0.03,0.0,0.4,83.33333333333333,83.33333333333333,7.311217637059183
10455,1.0,0.03,0.0,0.4,83.33333333333333,91.66666666666667,4.359571032455085
10456,1.0,0.03,0.0,0.4,83.33333333333333,100.00000000000001,2.637477124922702
10457,1.0,0.03,0.0,0.4,83.33333333333333,108.33333333333333,1.4424751401084621
10458,1.0,0.03,0.0,0.4,94.44444444444444,66.1111111111111,27.89831809900748
10459,1.0,0.03,0.0,0.4,94.44444444444444,75.55555555555554,19.8807060353802
10460,1.0,0.03,0.0,0.4,94.44444444444444,85.0,13.37924996563249
10461,1.0,0.03,0.0,0.4,94.44444444444444,94.44444444444444,8.316883961451895
10462,1.0,0.03,0.0,0.4,94.44444444444444,103.8888888888889,5.136609572500446
10463,1.0,0.03,0.0,0.4,94.44444444444444,113.33333333333334,2.9680290757218426
10464,1.0,0.03,0.0,0.4,94.44444444444444,122.77777777777779,1.6610592908269177
10465,1.0,0.03,0.0,0.4,105.55555555555556,73.88888888888889,31.35063994313052
10466,1.0,0.03,0.0,0.4,105.55555555555556,84.44444444444444,21.888063668583445
10467,1.0,0.03,0.0,0.4,105.55555555555556,95.0,14.812686671612822
10468,1.0,0.03,0.0,0.4,105.55555555555556,105.55555555555556,9.654274095806809
10469,1.0,0.03,0.0,0.4,105.55555555555556,116.11111111111113,5.786495199393254
10470,1.0,0.03,0.0,0.4,105.55555555555556,126.66666666666669,3.371859217197852
10471,1.0,0.03,0.0,0.4,105.55555555555556,137.22222222222223,1.9811207692413189
10472,1.0,0.03,0.0,0.4,116.66666666666666,81.66666666666666,34.965435859476166
10473,1.0,0.03,0.0,0.4,116.66666666666666,93.33333333333331,24.52846583865269
10474,1.0,0.03,0.0,0.4,116.66666666666666,105.0,16.497499762200647
10475,1.0,0.03,0.0,0.4,116.66666666666666,116.66666666666666,10.64329173670021
10476,1.0,0.03,0.0,0.4,116.66666666666666,128.33333333333334,6.560875536573695
10477,1.0,0.03,0.0,0.4,116.66666666666666,140.0,3.805076444957448
10478,1.0,0.03,0.0,0.4,116.66666666666666,151.66666666666666,1.9627206112462057
10479,1.0,0.03,0.0,0.4,127.77777777777777,89.44444444444443,37.91554775275529
10480,1.0,0.03,0.0,0.4,127.77777777777777,102.22222222222221,26.660808931522965
10481,1.0,0.03,0.0,0.4,127.77777777777777,115.0,17.987095253357122
10482,1.0,0.03,0.0,0.4,127.77777777777777,127.77777777777777,11.608641897722775
10483,1.0,0.03,0.0,0.4,127.77777777777777,140.55555555555557,6.78681210472546
10484,1.0,0.03,0.0,0.4,127.77777777777777,153.33333333333334,3.940801414097579
10485,1.0,0.03,0.0,0.4,127.77777777777777,166.11111111111111,2.201586823451856
10486,1.0,0.03,0.0,0.4,138.88888888888889,97.22222222222221,41.199415039017104
10487,1.0,0.03,0.0,0.4,138.88888888888889,111.1111111111111,29.045180546844577
10488,1.0,0.03,0.0,0.4,138.88888888888889,125.0,19.332417658967948
10489,1.0,0.03,0.0,0.4,138.88888888888889,138.88888888888889,12.322578159075587
10490,1.0,0.03,0.0,0.4,138.88888888888889,152.7777777777778,7.479064552769963
10491,1.0,0.03,0.0,0.4,138.88888888888889,166.66666666666669,4.3737267328700815
10492,1.0,0.03,0.0,0.4,138.88888888888889,180.55555555555557,2.4248980474305695
10493,1.0,0.03,0.0,0.4,150.0,105.0,43.64654933688056
10494,1.0,0.03,0.0,0.4,150.0,119.99999999999999,31.274490118326103
10495,1.0,0.03,0.0,0.4,150.0,135.0,21.02293779035302
10496,1.0,0.03,0.0,0.4,150.0,150.0,12.987866648267698
10497,1.0,0.03,0.0,0.4,150.0,165.0,8.093997520006155
10498,1.0,0.03,0.0,0.4,150.0,180.00000000000003,4.7672006240901466
10499,1.0,0.03,0.0,0.4,150.0,195.0,2.772283907494775
10500,1.0,0.03,0.06,0.05,50.0,35.0,16.04345259281135
10501,1.0,0.03,0.06,0.05,50.0,40.0,11.1667672435278
10502,1.0,0.03,0.06,0.05,50.0,45.0,6.3479020866368545
10503,1.0,0.03,0.06,0.05,50.0,50.0,1.6007697820009061
10504,1.0,0.03,0.06,0.05,50.0,55.00000000000001,0.006184707334963152
10505,1.0,0.03,0.06,0.05,50.0,60.00000000000001,0.0
10506,1.0,0.03,0.06,0.05,50.0,65.0,0.0
10507,1.0,0.03,0.06,0.05,61.111111111111114,42.77777777777778,19.607763524305348
10508,1.0,0.03,0.06,0.05,61.111111111111114,48.888888888888886,13.675152470056526
10509,1.0,0.03,0.06,0.05,61.111111111111114,55.00000000000001,7.745157080671846
10510,1.0,0.03,0.06,0.05,61.111111111111114,61.111111111111114,1.9786850952479345
10511,1.0,0.03,0.06,0.05,61.111111111111114,67.22222222222223,0.009749559395712383
10512,1.0,0.03,0.06,0.05,61.111111111111114,73.33333333333334,0.0
