,T,r,mu,sigma,S0,K,Price
22737,2.0,0.0,0.0,0.05,138.88888888888889,111.1111111111111,27.665287144626596
22738,2.0,0.0,0.0,0.05,138.88888888888889,125.0,13.901380924034358
22739,2.0,0.0,0.0,0.05,138.88888888888889,138.88888888888889,2.237473004001932
22740,2.0,0.0,0.0,0.05,138.88888888888889,152.7777777777778,0.02553040099118038
22741,2.0,0.0,0.0,0.05,138.88888888888889,166.66666666666669,0.0
22742,2.0,0.0,0.0,0.05,138.88888888888889,180.55555555555557,0.0
22743,2.0,0.0,0.0,0.05,150.0,105.0,45.02181800890298
22744,2.0,0.0,0.0,0.05,150.0,119.99999999999999,29.944660559049133
22745,2.0,0.0,0.0,0.05,150.0,135.0,14.906208560814196
22746,2.0,0.0,0.0,0.05,150.0,150.0,2.4694107305020787
22747,2.0,0.0,0.0,0.05,150.0,165.0,0.02663858736750401
22748,2.0,0.0,0.0,0.05,150.0,180.00000000000003,0.0
22749,2.0,0.0,0.0,0.05,150.0,195.0,0.0
22750,2.0,0.0,0.0,0.12000000000000001,50.0,35.0,14.93159649376289
22751,2.0,0.0,0.0,0.12000000000000001,50.0,40.0,10.05647885498676
22752,2.0,0.0,0.0,0.12000000000000001,50.0,45.0,5.3453523705869275
22753,2.0,0.0,0.0,0.12000000000000001,50.0,50.0,1.9514864630442517
22754,2.0,0.0,0.0,0.12000000000000001,50.0,55.00000000000001,0.47186707982130066
22755,2.0,0.0,0.0,0.12000000000000001,50.0,60.00000000000001,0.06874307278910274
22756,2.0,0.0,0.0,0.12000000000000001,50.0,65.0,0.008035279639877971
22757,2.0,0.0,0.0,0.12000000000000001,61.111111111111114,42.77777777777778,18.305993867623805
22758,2.0,0.0,0.0,0.12000000000000001,61.111111111111114,48.888888888888886,12.17351376157181
22759,2.0,0.0,0.0,0.12000000000000001,61.111111111111114,55.00000000000001,6.521117023498197
22760,2.0,0.0,0.0,0.12000000000000001,61.111111111111114,61.111111111111114,2.3720381916582833
22761,2.0,0.0,0.0,0.12000000000000001,61.111111111111114,67.22222222222223,0.5920511716297229
22762,2.0,0.0,0.0,0.12000000000000001,61.111111111111114,73.33333333333334,0.08287522396444713
22763,2.0,0.0,0.0,0.12000000000000001,61.111111111111114,79.44444444444446,0.01699296112778244
22764,2.0,0.0,0.0,0.12000000000000001,72.22222222222223,50.55555555555556,21.644261992846847
22765,2.0,0.0,0.0,0.12000000000000001,72.22222222222223,57.77777777777778,14.63744733732573
22766,2.0,0.0,0.0,0.12000000000000001,72.22222222222223,65.00000000000001,7.694955125756676
22767,2.0,0.0,0.0,0.12000000000000001,72.22222222222223,72.22222222222223,2.9806593134527315
22768,2.0,0.0,0.0,0.12000000000000001,72.22222222222223,79.44444444444446,0.6941516631214836
22769,2.0,0.0,0.0,0.12000000000000001,72.22222222222223,86.66666666666669,0.10196079343662948
22770,2.0,0.0,0.0,0.12000000000000001,72.22222222222223,93.8888888888889,0.008112251523690477
22771,2.0,0.0,0.0,0.12000000000000001,83.33333333333333,58.33333333333333,24.879993112220493
22772,2.0,0.0,0.0,0.12000000000000001,83.33333333333333,66.66666666666666,16.65144348462731
22773,2.0,0.0,0.0,0.12000000000000001,83.33333333333333,75.0,8.992607021577577
22774,2.0,0.0,0.0,0.12000000000000001,83.33333333333333,83.33333333333333,3.137085478167482
22775,2.0,0.0,0.0,0.12000000000000001,83.33333333333333,91.66666666666667,0.75184430718207
22776,2.0,0.0,0.0,0.12000000000000001,83.33333333333333,100.00000000000001,0.11813183701361686
22777,2.0,0.0,0.0,0.12000000000000001,83.33333333333333,108.33333333333333,0.01598380279412572
22778,2.0,0.0,0.0,0.12000000000000001,94.44444444444444,66.1111111111111,28.4684872671801
22779,2.0,0.0,0.0,0.12000000000000001,94.44444444444444,75.55555555555554,18.953088172785282
22780,2.0,0.0,0.0,0.12000000000000001,94.44444444444444,85.0,9.934869064984136
22781,2.0,0.0,0.0,0.12000000000000001,94.44444444444444,94.44444444444444,3.7375583535216226
22782,2.0,0.0,0.0,0.12000000000000001,94.44444444444444,103.8888888888889,0.8777463136881243
22783,2.0,0.0,0.0,0.12000000000000001,94.44444444444444,113.33333333333334,0.12420639391953991
22784,2.0,0.0,0.0,0.12000000000000001,94.44444444444444,122.77777777777779,0.011354147010391114
22785,2.0,0.0,0.0,0.12000000000000001,105.55555555555556,73.88888888888889,31.61950392620234
22786,2.0,0.0,0.0,0.12000000000000001,105.55555555555556,84.44444444444444,21.027935415356666
22787,2.0,0.0,0.0,0.12000000000000001,105.55555555555556,95.0,11.383162345737032
22788,2.0,0.0,0.0,0.12000000000000001,105.55555555555556,105.55555555555556,4.156627283781007
22789,2.0,0.0,0.0,0.12000000000000001,105.55555555555556,116.11111111111113,0.9865340534858366
22790,2.0,0.0,0.0,0.12000000000000001,105.55555555555556,126.66666666666669,0.15026230449370304
22791,2.0,0.0,0.0,0.12000000000000001,105.55555555555556,137.22222222222223,0.018595028715882703
22792,2.0,0.0,0.0,0.12000000000000001,116.66666666666666,81.66666666666666,34.953932582264464
22793,2.0,0.0,0.0,0.12000000000000001,116.66666666666666,93.33333333333331,23.244898963388174
22794,2.0,0.0,0.0,0.12000000000000001,116.66666666666666,105.0,12.345348468347657
22795,2.0,0.0,0.0,0.12000000000000001,116.66666666666666,116.66666666666666,4.573866089650472
22796,2.0,0.0,0.0,0.12000000000000001,116.66666666666666,128.33333333333334,1.08523695462485
22797,2.0,0.0,0.0,0.12000000000000001,116.66666666666666,140.0,0.16921413546495595
22798,2.0,0.0,0.0,0.12000000000000001,116.66666666666666,151.66666666666666,0.021689430843988063
22799,2.0,0.0,0.0,0.12000000000000001,127.77777777777777,89.44444444444443,38.40859063801792
22800,2.0,0.0,0.0,0.12000000000000001,127.77777777777777,102.22222222222221,25.524345371511508
22801,2.0,0.0,0.0,0.12000000000000001,127.77777777777777,115.0,13.514030235590623
22802,2.0,0.0,0.0,0.12000000000000001,127.77777777777777,127.77777777777777,5.037139789367898
22803,2.0,0.0,0.0,0.12000000000000001,127.77777777777777,140.55555555555557,1.1298030961707881
22804,2.0,0.0,0.0,0.12000000000000001,127.77777777777777,153.33333333333334,0.1823437740773546
22805,2.0,0.0,0.0,0.12000000000000001,127.77777777777777,166.11111111111111,0.02569332820236972
22806,2.0,0.0,0.0,0.12000000000000001,138.88888888888889,97.22222222222221,41.421978507558336
22807,2.0,0.0,0.0,0.12000000000000001,138.88888888888889,111.1111111111111,27.812413230911968
22808,2.0,0.0,0.0,0.12000000000000001,138.88888888888889,125.0,14.634851111260003
22809,2.0,0.0,0.0,0.12000000000000001,138.88888888888889,138.88888888888889,5.440704465086654
22810,2.0,0.0,0.0,0.12000000000000001,138.88888888888889,152.7777777777778,1.3473830962672555
22811,2.0,0.0,0.0,0.12000000000000001,138.88888888888889,166.66666666666669,0.22573767106907452
22812,2.0,0.0,0.0,0.12000000000000001,138.88888888888889,180.55555555555557,0.03296567712817218
22813,2.0,0.0,0.0,0.12000000000000001,150.0,105.0,44.92167497715129
22814,2.0,0.0,0.0,0.12000000000000001,150.0,119.99999999999999,30.060911102473874
22815,2.0,0.0,0.0,0.12000000000000001,150.0,135.0,16.14612203933349
22816,2.0,0.0,0.0,0.12000000000000001,150.0,150.0,5.892181069637924
22817,2.0,0.0,0.0,0.12000000000000001,150.0,165.0,1.3358780645034027
22818,2.0,0.0,0.0,0.12000000000000001,150.0,180.00000000000003,0.2491103846708772
22819,2.0,0.0,0.0,0.12000000000000001,150.0,195.0,0.017459075866599973
22820,2.0,0.0,0.0,0.19,50.0,35.0,14.935448713153662
22821,2.0,0.0,0.0,0.19,50.0,40.0,10.177572624967308
22822,2.0,0.0,0.0,0.19,50.0,45.0,6.215753272657153
22823,2.0,0.0,0.0,0.19,50.0,50.0,3.1420263262389665
22824,2.0,0.0,0.0,0.19,50.0,55.00000000000001,1.3724460088598283
22825,2.0,0.0,0.0,0.19,50.0,60.00000000000001,0.5540968821392346
22826,2.0,0.0,0.0,0.19,50.0,65.0,0.18847437537761813
22827,2.0,0.0,0.0,0.19,61.111111111111114,42.77777777777778,18.422472573696748
22828,2.0,0.0,0.0,0.19,61.111111111111114,48.888888888888886,12.514231478375878
22829,2.0,0.0,0.0,0.19,61.111111111111114,55.00000000000001,7.40246867523925
22830,2.0,0.0,0.0,0.19,61.111111111111114,61.111111111111114,3.798090289502388
22831,2.0,0.0,0.0,0.19,61.111111111111114,67.22222222222223,1.639468956731497
22832,2.0,0.0,0.0,0.19,61.111111111111114,73.33333333333334,0.6312268458592626
22833,2.0,0.0,0.0,0.19,61.111111111111114,79.44444444444446,0.20070139263520467
22834,2.0,0.0,0.0,0.19,72.22222222222223,50.55555555555556,21.68656968728457
22835,2.0,0.0,0.0,0.19,72.22222222222223,57.77777777777778,14.781547358208345
22836,2.0,0.0,0.0,0.19,72.22222222222223,65.00000000000001,8.75002342350147
22837,2.0,0.0,0.0,0.19,72.22222222222223,72.22222222222223,4.4259406063199025
22838,2.0,0.0,0.0,0.19,72.22222222222223,79.44444444444446,1.9488089229789687
22839,2.0,0.0,0.0,0.19,72.22222222222223,86.66666666666669,0.7650467087046976
22840,2.0,0.0,0.0,0.19,72.22222222222223,93.8888888888889,0.26924528355238403
22841,2.0,0.0,0.0,0.19,83.33333333333333,58.33333333333333,24.8819544292053
22842,2.0,0.0,0.0,0.19,83.33333333333333,66.66666666666666,16.931990718358318
22843,2.0,0.0,0.0,0.19,83.33333333333333,75.0,10.07171675289511
22844,2.0,0.0,0.0,0.19,83.33333333333333,83.33333333333333,5.260309863687964
22845,2.0,0.0,0.0,0.19,83.33333333333333,91.66666666666667,2.205417145066668
22846,2.0,0.0,0.0,0.19,83.33333333333333,100.00000000000001,0.8609850974443068
22847,2.0,0.0,0.0,0.19,83.33333333333333,108.33333333333333,0.2937816243702618
22848,2.0,0.0,0.0,0.19,94.44444444444444,66.1111111111111,28.239781223029738
22849,2.0,0.0,0.0,0.19,94.44444444444444,75.55555555555554,19.359090288587776
22850,2.0,0.0,0.0,0.19,94.44444444444444,85.0,11.450626494033049
22851,2.0,0.0,0.0,0.19,94.44444444444444,94.44444444444444,5.743076746873677
22852,2.0,0.0,0.0,0.19,94.44444444444444,103.8888888888889,2.6151569548944456
22853,2.0,0.0,0.0,0.19,94.44444444444444,113.33333333333334,1.0042386784381785
22854,2.0,0.0,0.0,0.19,94.44444444444444,122.77777777777779,0.3446363147130437
22855,2.0,0.0,0.0,0.19,105.55555555555556,73.88888888888889,32.07912383826274
22856,2.0,0.0,0.0,0.19,105.55555555555556,84.44444444444444,21.46087559796133
22857,2.0,0.0,0.0,0.19,105.55555555555556,95.0,12.956201991085383
22858,2.0,0.0,0.0,0.19,105.55555555555556,105.55555555555556,6.527204263426685
22859,2.0,0.0,0.0,0.19,105.55555555555556,116.11111111111113,2.848094566870726
22860,2.0,0.0,0.0,0.19,105.55555555555556,126.66666666666669,1.1218281101146652
22861,2.0,0.0,0.0,0.19,105.55555555555556,137.22222222222223,0.3754463631735075
22862,2.0,0.0,0.0,0.19,116.66666666666666,81.66666666666666,34.85075022944536
22863,2.0,0.0,0.0,0.19,116.66666666666666,93.33333333333331,23.704904957142272
22864,2.0,0.0,0.0,0.19,116.66666666666666,105.0,14.1497810575594
22865,2.0,0.0,0.0,0.19,116.66666666666666,116.66666666666666,7.320625994357774
22866,2.0,0.0,0.0,0.19,116.66666666666666,128.33333333333334,3.0740540545468726
22867,2.0,0.0,0.0,0.19,116.66666666666666,140.0,1.2923417284748655
22868,2.0,0.0,0.0,0.19,116.66666666666666,151.66666666666666,0.4535344591634997
22869,2.0,0.0,0.0,0.19,127.77777777777777,89.44444444444443,38.22931388150082
22870,2.0,0.0,0.0,0.19,127.77777777777777,102.22222222222221,25.7323672555843
22871,2.0,0.0,0.0,0.19,127.77777777777777,115.0,15.492590919915118
22872,2.0,0.0,0.0,0.19,127.77777777777777,127.77777777777777,7.990010414435775
22873,2.0,0.0,0.0,0.19,127.77777777777777,140.55555555555557,3.5875147346062484
22874,2.0,0.0,0.0,0.19,127.77777777777777,153.33333333333334,1.4040357596955992
22875,2.0,0.0,0.0,0.19,127.77777777777777,166.11111111111111,0.4952068447381147
22876,2.0,0.0,0.0,0.19,138.88888888888889,97.22222222222221,41.615339223058825
22877,2.0,0.0,0.0,0.19,138.88888888888889,111.1111111111111,28.221858325071285
22878,2.0,0.0,0.0,0.19,138.88888888888889,125.0,16.48133798463982
22879,2.0,0.0,0.0,0.19,138.88888888888889,138.88888888888889,8.52153421099158
22880,2.0,0.0,0.0,0.19,138.88888888888889,152.7777777777778,3.6802071350258387
22881,2.0,0.0,0.0,0.19,138.88888888888889,166.66666666666669,1.5786090134885515
22882,2.0,0.0,0.0,0.19,138.88888888888889,180.55555555555557,0.5863241142683049
22883,2.0,0.0,0.0,0.19,150.0,105.0,45.29750222580419
22884,2.0,0.0,0.0,0.19,150.0,119.99999999999999,30.721742179329716
22885,2.0,0.0,0.0,0.19,150.0,135.0,17.95807033456535
22886,2.0,0.0,0.0,0.19,150.0,150.0,9.311037831104056
22887,2.0,0.0,0.0,0.19,150.0,165.0,3.9636068238011832
22888,2.0,0.0,0.0,0.19,150.0,180.00000000000003,1.6319586897315015
22889,2.0,0.0,0.0,0.19,150.0,195.0,0.5332728869303792
22890,2.0,0.0,0.0,0.26,50.0,35.0,15.305474084210445
22891,2.0,0.0,0.0,0.26,50.0,40.0,10.687482327329827
22892,2.0,0.0,0.0,0.26,50.0,45.0,7.034710244213891
22893,2.0,0.0,0.0,0.26,50.0,50.0,4.239227286659491
22894,2.0,0.0,0.0,0.26,50.0,55.00000000000001,2.452801941283865
22895,2.0,0.0,0.0,0.26,50.0,60.00000000000001,1.302215166724684
22896,2.0,0.0,0.0,0.26,50.0,65.0,0.7954962052830739
22897,2.0,0.0,0.0,0.26,61.111111111111114,42.77777777777778,18.339394574595346
22898,2.0,0.0,0.0,0.26,61.111111111111114,48.888888888888886,12.953252018630945
22899,2.0,0.0,0.0,0.26,61.111111111111114,55.00000000000001,8.623325472000857
22900,2.0,0.0,0.0,0.26,61.111111111111114,61.111111111111114,5.04263145123002
22901,2.0,0.0,0.0,0.26,61.111111111111114,67.22222222222223,3.054898243974785
22902,2.0,0.0,0.0,0.26,61.111111111111114,73.33333333333334,1.623560396731486
22903,2.0,0.0,0.0,0.26,61.111111111111114,79.44444444444446,0.8621858303017982
22904,2.0,0.0,0.0,0.26,72.22222222222223,50.55555555555556,21.749754996096332
22905,2.0,0.0,0.0,0.26,72.22222222222223,57.77777777777778,15.215350576872263
22906,2.0,0.0,0.0,0.26,72.22222222222223,65.00000000000001,10.071021948206067
22907,2.0,0.0,0.0,0.26,72.22222222222223,72.22222222222223,6.005602368558118
22908,2.0,0.0,0.0,0.26,72.22222222222223,79.44444444444446,3.495453443863918
22909,2.0,0.0,0.0,0.26,72.22222222222223,86.66666666666669,1.883274673989537
22910,2.0,0.0,0.0,0.26,72.22222222222223,93.8888888888889,0.8904326813409196
22911,2.0,0.0,0.0,0.26,83.33333333333333,58.33333333333333,25.101393755506052
22912,2.0,0.0,0.0,0.26,83.33333333333333,66.66666666666666,17.91710705999813
22913,2.0,0.0,0.0,0.26,83.33333333333333,75.0,11.442197883920104
22914,2.0,0.0,0.0,0.26,83.33333333333333,83.33333333333333,6.879348456669445
22915,2.0,0.0,0.0,0.26,83.33333333333333,91.66666666666667,3.9615916139610863
22916,2.0,0.0,0.0,0.26,83.33333333333333,100.00000000000001,2.1998678575344837
22917,2.0,0.0,0.0,0.26,83.33333333333333,108.33333333333333,1.248072668644252
22918,2.0,0.0,0.0,0.26,94.44444444444444,66.1111111111111,28.37060203481668
22919,2.0,0.0,0.0,0.26,94.44444444444444,75.55555555555554,20.02430855074469
22920,2.0,0.0,0.0,0.26,94.44444444444444,85.0,13.037974013943558
22921,2.0,0.0,0.0,0.26,94.44444444444444,94.44444444444444,7.65888062736991
22922,2.0,0.0,0.0,0.26,94.44444444444444,103.8888888888889,4.378257986164927
22923,2.0,0.0,0.0,0.26,94.44444444444444,113.33333333333334,2.5258603667989
22924,2.0,0.0,0.0,0.26,94.44444444444444,122.77777777777779,1.2585239452364487
22925,2.0,0.0,0.0,0.26,105.55555555555556,73.88888888888889,32.09514331519933
22926,2.0,0.0,0.0,0.26,105.55555555555556,84.44444444444444,22.457736778687433
22927,2.0,0.0,0.0,0.26,105.55555555555556,95.0,15.265844190208316
22928,2.0,0.0,0.0,0.26,105.55555555555556,105.55555555555556,8.905745424281047
22929,2.0,0.0,0.0,0.26,105.55555555555556,116.11111111111113,5.035658224860611
22930,2.0,0.0,0.0,0.26,105.55555555555556,126.66666666666669,2.8857770575670627
22931,2.0,0.0,0.0,0.26,105.55555555555556,137.22222222222223,1.411989906829751
22932,2.0,0.0,0.0,0.26,116.66666666666666,81.66666666666666,34.93293945504958
22933,2.0,0.0,0.0,0.26,116.66666666666666,93.33333333333331,24.93211246247036
22934,2.0,0.0,0.0,0.26,116.66666666666666,105.0,15.937978863903759
22935,2.0,0.0,0.0,0.26,116.66666666666666,116.66666666666666,9.782026176590719
22936,2.0,0.0,0.0,0.26,116.66666666666666,128.33333333333334,5.734637139025949
22937,2.0,0.0,0.0,0.26,116.66666666666666,140.0,3.2161562022747825
22938,2.0,0.0,0.0,0.26,116.66666666666666,151.66666666666666,1.6951628093017992
22939,2.0,0.0,0.0,0.26,127.77777777777777,89.44444444444443,38.58982530577171
22940,2.0,0.0,0.0,0.26,127.77777777777777,102.22222222222221,27.475432181428744
22941,2.0,0.0,0.0,0.26,127.77777777777777,115.0,17.58648035264886
22942,2.0,0.0,0.0,0.26,127.77777777777777,127.77777777777777,10.656582558181755
22943,2.0,0.0,0.0,0.26,127.77777777777777,140.55555555555557,6.027157102173729
22944,2.0,0.0,0.0,0.26,127.77777777777777,153.33333333333334,3.404909820029301
22945,2.0,0.0,0.0,0.26,127.77777777777777,166.11111111111111,1.7043659916595486
22946,2.0,0.0,0.0,0.26,138.88888888888889,97.22222222222221,42.23632786810897
22947,2.0,0.0,0.0,0.26,138.88888888888889,111.1111111111111,29.748990431616654
22948,2.0,0.0,0.0,0.26,138.88888888888889,125.0,19.452735943181864
22949,2.0,0.0,0.0,0.26,138.88888888888889,138.88888888888889,11.553808260710383
22950,2.0,0.0,0.0,0.26,138.88888888888889,152.7777777777778,6.996868704505493
22951,2.0,0.0,0.0,0.26,138.88888888888889,166.66666666666669,3.6303649062868506
22952,2.0,0.0,0.0,0.26,138.88888888888889,180.55555555555557,1.921040080587933
22953,2.0,0.0,0.0,0.26,150.0,105.0,46.034144751587206
22954,2.0,0.0,0.0,0.26,150.0,119.99999999999999,31.516380443189508
22955,2.0,0.0,0.0,0.26,150.0,135.0,20.9926909962666
22956,2.0,0.0,0.0,0.26,150.0,150.0,12.34939441728363
22957,2.0,0.0,0.0,0.26,150.0,165.0,7.120650063291624
22958,2.0,0.0,0.0,0.26,150.0,180.00000000000003,4.052382152400105
22959,2.0,0.0,0.0,0.26,150.0,195.0,2.029543726042391
22960,2.0,0.0,0.0,0.33,50.0,35.0,15.395551629449677
22961,2.0,0.0,0.0,0.33,50.0,40.0,11.246918045482142
22962,2.0,0.0,0.0,0.33,50.0,45.0,7.856408824107601
22963,2.0,0.0,0.0,0.33,50.0,50.0,5.334346825349106
22964,2.0,0.0,0.0,0.33,50.0,55.00000000000001,3.47935521416233
22965,2.0,0.0,0.0,0.33,50.0,60.00000000000001,2.194935515212505
22966,2.0,0.0,0.0,0.33,50.0,65.0,1.4200392215944238
22967,2.0,0.0,0.0,0.33,61.111111111111114,42.77777777777778,18.97422559333855
22968,2.0,0.0,0.0,0.33,61.111111111111114,48.888888888888886,13.933115973751297
22969,2.0,0.0,0.0,0.33,61.111111111111114,55.00000000000001,9.509857566124102
22970,2.0,0.0,0.0,0.33,61.111111111111114,61.111111111111114,6.5071415485851025
22971,2.0,0.0,0.0,0.33,61.111111111111114,67.22222222222223,4.452614102339003
22972,2.0,0.0,0.0,0.33,61.111111111111114,73.33333333333334,2.6124200387481817
22973,2.0,0.0,0.0,0.33,61.111111111111114,79.44444444444446,1.7182820324058334
22974,2.0,0.0,0.0,0.33,72.22222222222223,50.55555555555556,22.077811146100185
22975,2.0,0.0,0.0,0.33,72.22222222222223,57.77777777777778,16.20340290109493
22976,2.0,0.0,0.0,0.33,72.22222222222223,65.00000000000001,11.267863780468035
22977,2.0,0.0,0.0,0.33,72.22222222222223,72.22222222222223,7.505312965704712
22978,2.0,0.0,0.0,0.33,72.22222222222223,79.44444444444446,5.0799996340292015
22979,2.0,0.0,0.0,0.33,72.22222222222223,86.66666666666669,3.2091805866108185
22980,2.0,0.0,0.0,0.33,72.22222222222223,93.8888888888889,2.1782247703804907
22981,2.0,0.0,0.0,0.33,83.33333333333333,58.33333333333333,25.59947238760319
22982,2.0,0.0,0.0,0.33,83.33333333333333,66.66666666666666,18.55344001719445
22983,2.0,0.0,0.0,0.33,83.33333333333333,75.0,13.158645462815272
22984,2.0,0.0,0.0,0.33,83.33333333333333,83.33333333333333,8.781521144784033
22985,2.0,0.0,0.0,0.33,83.33333333333333,91.66666666666667,5.91461902437728
22986,2.0,0.0,0.0,0.33,83.33333333333333,100.00000000000001,3.679308729993313
22987,2.0,0.0,0.0,0.33,83.33333333333333,108.33333333333333,2.4273908091266123
22988,2.0,0.0,0.0,0.33,94.44444444444444,66.1111111111111,28.83591106704254
22989,2.0,0.0,0.0,0.33,94.44444444444444,75.55555555555554,21.43974795781577
22990,2.0,0.0,0.0,0.33,94.44444444444444,85.0,15.346350334164791
22991,2.0,0.0,0.0,0.33,94.44444444444444,94.44444444444444,9.75623856001849
22992,2.0,0.0,0.0,0.33,94.44444444444444,103.8888888888889,6.75827456324034
22993,2.0,0.0,0.0,0.33,94.44444444444444,113.33333333333334,4.058477429295095
22994,2.0,0.0,0.0,0.33,94.44444444444444,122.77777777777779,2.665355026065559
22995,2.0,0.0,0.0,0.33,105.55555555555556,73.88888888888889,32.386144861473845
22996,2.0,0.0,0.0,0.33,105.55555555555556,84.44444444444444,24.01712206864331
22997,2.0,0.0,0.0,0.33,105.55555555555556,95.0,17.180421149724992
22998,2.0,0.0,0.0,0.33,105.55555555555556,105.55555555555556,10.776232468560993
22999,2.0,0.0,0.0,0.33,105.55555555555556,116.11111111111113,7.542231280018662
23000,2.0,0.0,0.0,0.33,105.55555555555556,126.66666666666669,4.8281104377040815
23001,2.0,0.0,0.0,0.33,105.55555555555556,137.22222222222223,2.903994598871569
23002,2.0,0.0,0.0,0.33,116.66666666666666,81.66666666666666,35.315323110349944
23003,2.0,0.0,0.0,0.33,116.66666666666666,93.33333333333331,26.480043527057383
23004,2.0,0.0,0.0,0.33,116.66666666666666,105.0,18.436303950467938
23005,2.0,0.0,0.0,0.33,116.66666666666666,116.66666666666666,12.049193287088025
23006,2.0,0.0,0.0,0.33,116.66666666666666,128.33333333333334,7.917129675307834
23007,2.0,0.0,0.0,0.33,116.66666666666666,140.0,4.867193770641162
23008,2.0,0.0,0.0,0.33,116.66666666666666,151.66666666666666,3.43261595103568
